dataset,run_dir,model,threshold,mode,seed,round,candidate_count,candidate_target_count,candidate_target_prevalence,batch_count,batch_target_count,batch_target_fraction,batch_concentration_ratio,would_quarantine,prevented_target_count,prevented_target_count_to_date,observed_final_target_count,residual_final_target_count_if_quarantined,is_target_mode
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,0,4,45120,185,0.004100177304964539,100,0,0.0,0.0,False,0,55,55,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,1,0,45520,240,0.005272407732864675,100,21,0.21,39.83,True,21,21,24,3,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,1,1,45420,219,0.004821664464993395,100,0,0.0,0.0,False,0,21,24,3,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,1,2,45320,219,0.0048323036187113855,100,0,0.0,0.0,False,0,21,24,3,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,1,3,45220,219,0.004842989827509951,100,0,0.0,0.0,False,0,21,24,3,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,1,4,45120,219,0.004853723404255319,100,3,0.03,6.180821917808219,True,3,24,24,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,2,0,45520,240,0.005272407732864675,100,1,0.01,1.8966666666666667,False,0,0,82,82,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,2,1,45420,239,0.005261999119330691,100,81,0.81,153.93389121338913,True,81,81,82,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,2,2,45320,158,0.0034863195057369812,100,0,0.0,0.0,False,0,81,82,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,2,3,45220,158,0.003494029190623618,100,0,0.0,0.0,False,0,81,82,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,2,4,45120,158,0.00350177304964539,100,0,0.0,0.0,False,0,81,82,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,3,0,45520,240,0.005272407732864675,100,70,0.7,132.76666666666665,True,70,70,70,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,3,1,45420,170,0.003742844561867019,100,0,0.0,0.0,False,0,70,70,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,3,2,45320,170,0.0037511032656663726,100,0,0.0,0.0,False,0,70,70,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,3,3,45220,170,0.0037593984962406013,100,0,0.0,0.0,False,0,70,70,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,3,4,45120,170,0.0037677304964539005,100,0,0.0,0.0,False,0,70,70,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,4,0,45520,240,0.005272407732864675,100,24,0.24,45.519999999999996,True,24,24,25,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,4,1,45420,216,0.0047556142668428005,100,0,0.0,0.0,False,0,24,25,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,4,2,45320,216,0.004766107678729038,100,1,0.01,2.098148148148148,True,1,25,25,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,4,3,45220,215,0.00475453339230429,100,0,0.0,0.0,False,0,25,25,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,4,4,45120,215,0.0047650709219858155,100,0,0.0,0.0,False,0,25,25,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,5,0,45520,240,0.005272407732864675,100,27,0.27,51.21,True,27,27,27,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,5,1,45420,213,0.004689564068692206,100,0,0.0,0.0,False,0,27,27,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,5,2,45320,213,0.00469991173874669,100,0,0.0,0.0,False,0,27,27,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,5,3,45220,213,0.00471030517470146,100,0,0.0,0.0,False,0,27,27,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,5,4,45120,213,0.004720744680851064,100,0,0.0,0.0,False,0,27,27,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,6,0,45520,240,0.005272407732864675,100,40,0.4,75.86666666666667,True,40,40,40,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,6,1,45420,200,0.004403346543372964,100,0,0.0,0.0,False,0,40,40,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,6,2,45320,200,0.00441306266548985,100,0,0.0,0.0,False,0,40,40,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,6,3,45220,200,0.004422821760283061,100,0,0.0,0.0,False,0,40,40,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,6,4,45120,200,0.004432624113475178,100,0,0.0,0.0,False,0,40,40,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,7,0,45520,240,0.005272407732864675,100,19,0.19,36.03666666666667,True,19,19,19,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,7,1,45420,221,0.004865697930427125,100,0,0.0,0.0,False,0,19,19,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,7,2,45320,221,0.004876434245366284,100,0,0.0,0.0,False,0,19,19,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,7,3,45220,221,0.004887218045112782,100,0,0.0,0.0,False,0,19,19,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,7,4,45120,221,0.004898049645390071,100,0,0.0,0.0,False,0,19,19,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,8,0,45520,240,0.005272407732864675,100,49,0.49,92.93666666666667,True,49,49,50,1,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,8,1,45420,191,0.0042051959489211805,100,1,0.01,2.3780104712041883,True,1,50,50,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,8,2,45320,190,0.004192409532215357,100,0,0.0,0.0,False,0,50,50,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,8,3,45220,190,0.004201680672268907,100,0,0.0,0.0,False,0,50,50,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,8,4,45120,190,0.0042109929078014184,100,0,0.0,0.0,False,0,50,50,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,9,0,45520,240,0.005272407732864675,100,79,0.79,149.83666666666667,True,79,79,79,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,9,1,45420,161,0.0035446939674152354,100,0,0.0,0.0,False,0,79,79,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,9,2,45320,161,0.003552515445719329,100,0,0.0,0.0,False,0,79,79,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,9,3,45220,161,0.0035603715170278638,100,0,0.0,0.0,False,0,79,79,0,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1.8966666666666667,targeted_swap,9,4,45120,161,0.0035682624113475177,100,0,0.0,0.0,False,0,79,79,0,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,0,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,0,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,0,2,2296,54,0.023519163763066203,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,0,3,2246,54,0.02404274265360641,50,1,0.02,0.8318518518518518,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,0,4,2196,53,0.02413479052823315,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,1,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,1,1,2346,54,0.023017902813299233,50,1,0.02,0.8688888888888889,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,1,2,2296,53,0.023083623693379792,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,1,3,2246,53,0.023597506678539625,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,1,4,2196,53,0.02413479052823315,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,2,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,2,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,2,2,2296,54,0.023519163763066203,50,1,0.02,0.8503703703703703,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,2,3,2246,53,0.023597506678539625,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,2,4,2196,53,0.02413479052823315,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,3,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,3,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,3,2,2296,54,0.023519163763066203,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,3,3,2246,54,0.02404274265360641,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,3,4,2196,54,0.02459016393442623,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,4,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,2,2,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,4,1,2346,54,0.023017902813299233,50,1,0.02,0.8688888888888889,False,0,0,2,2,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,4,2,2296,53,0.023083623693379792,50,0,0.0,0.0,False,0,0,2,2,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,4,3,2246,53,0.023597506678539625,50,0,0.0,0.0,False,0,0,2,2,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,4,4,2196,53,0.02413479052823315,50,1,0.02,0.8286792452830188,False,0,0,2,2,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,5,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,5,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,5,2,2296,54,0.023519163763066203,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,5,3,2246,54,0.02404274265360641,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,5,4,2196,54,0.02459016393442623,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,6,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,6,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,6,2,2296,54,0.023519163763066203,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,6,3,2246,54,0.02404274265360641,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,6,4,2196,54,0.02459016393442623,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,7,0,2396,54,0.022537562604340568,50,1,0.02,0.8874074074074074,False,0,0,3,3,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,7,1,2346,53,0.022591645353793693,50,2,0.04,1.770566037735849,False,0,0,3,3,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,7,2,2296,51,0.02221254355400697,50,0,0.0,0.0,False,0,0,3,3,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,7,3,2246,51,0.022707034728406055,50,0,0.0,0.0,False,0,0,3,3,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,7,4,2196,51,0.023224043715846996,50,0,0.0,0.0,False,0,0,3,3,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,8,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,8,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,8,2,2296,54,0.023519163763066203,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,8,3,2246,54,0.02404274265360641,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,8,4,2196,54,0.02459016393442623,50,0,0.0,0.0,False,0,0,0,0,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,9,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,9,1,2346,54,0.023017902813299233,50,1,0.02,0.8688888888888889,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,9,2,2296,53,0.023083623693379792,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,9,3,2246,53,0.023597506678539625,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,clean,9,4,2196,53,0.02413479052823315,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,random_swap,0,0,2396,54,0.022537562604340568,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,random_swap,0,1,2346,54,0.023017902813299233,50,0,0.0,0.0,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,random_swap,0,2,2296,54,0.023519163763066203,50,1,0.02,0.8503703703703703,False,0,0,1,1,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1.7748148148148148,random_swap,0,3,2246,53,0.023597506678539625,50,0,0.0,0.0,False,0,0,1,1,False
