dataset,model,mode,seed,scope,axis,selected_count,axis_selected_count,axis_selected_fraction,selected_true_mean,axis_true_mean,feedback_deficit,conflict_score,conflict_rank
BEAR B70,rf_ucb,random_swap,7,seed,PrinterNozzle=0,200,188,0.94,22.3413838252,22.64594309526596,-0.3045592700659583,0.0,9
BEAR B70,rf_ucb,random_swap,7,seed,PrinterNumber=1,200,70,0.35,22.3413838252,24.527938884571434,-2.1865550593714325,0.0,10
BEAR B70,rf_ucb,random_swap,8,seed,PrinterNumber=3,200,81,0.405,23.146608030924998,21.786651176728395,1.3599568541966036,0.5507825259496245,1
BEAR B70,rf_ucb,random_swap,8,seed,PrinterNumber=4,200,30,0.15,23.146608030924998,20.96031062683333,2.1862974040916683,0.32794461061375024,2
BEAR B70,rf_ucb,random_swap,8,seed,DecisionPolicy=7,200,21,0.105,23.146608030924998,20.073226010238095,3.0733820206869034,0.32270511217212483,3
BEAR B70,rf_ucb,random_swap,8,seed,NozzleSize=0.5,200,12,0.06,23.146608030924998,18.229439790416667,4.917168240508332,0.2950300944304999,4
BEAR B70,rf_ucb,random_swap,8,seed,PrinterNozzle=1,200,12,0.06,23.146608030924998,18.229439790416667,4.917168240508332,0.2950300944304999,5
BEAR B70,rf_ucb,random_swap,8,seed,PrinterNumber=2,200,12,0.06,23.146608030924998,18.229439790416667,4.917168240508332,0.2950300944304999,6
BEAR B70,rf_ucb,random_swap,8,seed,DecisionPolicy=8,200,179,0.895,23.146608030924998,23.507172402067045,-0.360564371142047,0.0,7
BEAR B70,rf_ucb,random_swap,8,seed,NozzleSize=0.75,200,188,0.94,23.146608030924998,23.46046983351064,-0.31386180258564167,0.0,8
BEAR B70,rf_ucb,random_swap,8,seed,PrinterNozzle=0,200,188,0.94,23.146608030924998,23.46046983351064,-0.31386180258564167,0.0,9
BEAR B70,rf_ucb,random_swap,8,seed,PrinterNumber=1,200,77,0.385,23.146608030924998,26.195328111428573,-3.048720080503575,0.0,10
BEAR B70,rf_ucb,random_swap,9,seed,NozzleSize=0.5,200,13,0.065,21.499171847300005,17.318401376923077,4.1807704703769275,0.2717500805745003,1
BEAR B70,rf_ucb,random_swap,9,seed,PrinterNozzle=1,200,13,0.065,21.499171847300005,17.318401376923077,4.1807704703769275,0.2717500805745003,2
BEAR B70,rf_ucb,random_swap,9,seed,PrinterNumber=2,200,13,0.065,21.499171847300005,17.318401376923077,4.1807704703769275,0.2717500805745003,3
BEAR B70,rf_ucb,random_swap,9,seed,DecisionPolicy=7,200,23,0.115,21.499171847300005,19.42237838369565,2.0767934636043535,0.23883124831450067,4
BEAR B70,rf_ucb,random_swap,9,seed,PrinterNumber=3,200,88,0.44,21.499171847300005,21.23756593056818,0.2616059167318241,0.1151066033620026,5
BEAR B70,rf_ucb,random_swap,9,seed,PrinterNumber=4,200,30,0.15,21.499171847300005,21.093898659333334,0.4052731879666709,0.06079097819500063,6
BEAR B70,rf_ucb,random_swap,9,seed,DecisionPolicy=8,200,177,0.885,21.499171847300005,21.769037664604518,-0.2698658173045132,0.0,7
BEAR B70,rf_ucb,random_swap,9,seed,NozzleSize=0.75,200,187,0.935,21.499171847300005,21.78981364470588,-0.2906417974058755,0.0,8
BEAR B70,rf_ucb,random_swap,9,seed,PrinterNozzle=0,200,187,0.935,21.499171847300005,21.78981364470588,-0.2906417974058755,0.0,9
BEAR B70,rf_ucb,random_swap,9,seed,PrinterNumber=1,200,69,0.345,21.499171847300005,22.796701302753622,-1.297529455453617,0.0,10
BEAR B70,rf_ucb,targeted_relink,0,seed,NozzleSize=0.5,200,95,0.475,12.304475282975,4.6421016987894745,7.662373584185525,3.6396274524881242,1
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNozzle=1,200,95,0.475,12.304475282975,4.6421016987894745,7.662373584185525,3.6396274524881242,2
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNumber=5,200,53,0.265,12.304475282975,1.7992798633018867,10.505195419673113,2.783876786213375,3
BEAR B70,rf_ucb,targeted_relink,0,seed,DecisionPolicy=0,200,24,0.12,12.304475282975,2.2647300510416666,10.039745231933333,1.2047694278319998,4
BEAR B70,rf_ucb,targeted_relink,0,seed,DecisionPolicy=9,200,6,0.03,12.304475282975,1.6230948383333335,10.681380444641666,0.32044141333924997,5
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNumber=2,200,30,0.15,12.304475282975,10.618906803500002,1.6855684794749983,0.2528352719212497,6
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNumber=3,200,31,0.155,12.304475282975,11.69288190951613,0.6115933734588701,0.09479697288612486,7
BEAR B70,rf_ucb,targeted_relink,0,seed,DecisionPolicy=7,200,14,0.07,12.304475282975,16.757467783928572,-4.452992500953572,0.0,8
BEAR B70,rf_ucb,targeted_relink,0,seed,DecisionPolicy=8,200,156,0.78,12.304475282975,13.860246265160255,-1.5557709821852548,0.0,9
BEAR B70,rf_ucb,targeted_relink,0,seed,NozzleSize=0.75,200,105,0.525,12.304475282975,19.237099001999997,-6.932623719024997,0.0,10
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNozzle=0,200,105,0.525,12.304475282975,19.237099001999997,-6.932623719024997,0.0,11
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNumber=1,200,63,0.315,12.304475282975,20.311920116031747,-8.007444833056747,0.0,12
BEAR B70,rf_ucb,targeted_relink,0,seed,PrinterNumber=4,200,23,0.115,12.304475282975,17.60155274913043,-5.2970774661554305,0.0,13
BEAR B70,rf_ucb,targeted_relink,1,seed,NozzleSize=0.5,200,87,0.435,12.815479711399998,4.637401947241379,8.178077764158619,3.5574638274089994,1
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNozzle=1,200,87,0.435,12.815479711399998,4.637401947241379,8.178077764158619,3.5574638274089994,2
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNumber=5,200,48,0.24,12.815479711399998,2.1009842616666665,10.714495449733331,2.571478907935999,3
BEAR B70,rf_ucb,targeted_relink,1,seed,DecisionPolicy=0,200,18,0.09,12.815479711399998,2.9486112594444447,9.866868451955554,0.8880181606759998,4
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNumber=2,200,30,0.15,12.815479711399998,9.457467723833334,3.3580119875666643,0.5037017981349996,5
BEAR B70,rf_ucb,targeted_relink,1,seed,DecisionPolicy=9,200,6,0.03,12.815479711399998,2.134270875,10.681208836399998,0.3204362650919999,6
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNumber=3,200,20,0.1,12.815479711399998,11.045191866749999,1.7702878446499994,0.17702878446499995,7
BEAR B70,rf_ucb,targeted_relink,1,seed,DecisionPolicy=7,200,14,0.07,12.815479711399998,16.75746778392857,-3.94198807252857,0.0,8
BEAR B70,rf_ucb,targeted_relink,1,seed,DecisionPolicy=8,200,160,0.8,12.815479711399998,14.11329345509375,-1.2978137436937516,0.0,9
BEAR B70,rf_ucb,targeted_relink,1,seed,NozzleSize=0.75,200,113,0.565,12.815479711399998,19.111875866106196,-6.296396154706198,0.0,10
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNozzle=0,200,113,0.565,12.815479711399998,19.111875866106196,-6.296396154706198,0.0,11
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNumber=1,200,81,0.405,12.815479711399998,19.492668381543208,-6.6771886701432095,0.0,12
BEAR B70,rf_ucb,targeted_relink,1,seed,PrinterNumber=4,200,21,0.105,12.815479711399998,18.034032845952378,-5.21855313455238,0.0,13
BEAR B70,rf_ucb,targeted_relink,2,seed,NozzleSize=0.5,200,121,0.605,10.2811821149,4.2499398878099175,6.0312422270900825,3.6489015473895,1
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNozzle=1,200,121,0.605,10.2811821149,4.2499398878099175,6.0312422270900825,3.6489015473895,2
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNumber=5,200,56,0.28,10.2811821149,1.7831398737500002,8.49804224115,2.3794518275220002,3
BEAR B70,rf_ucb,targeted_relink,2,seed,DecisionPolicy=0,200,32,0.16,10.2811821149,2.7915209520312496,7.48966116286875,1.198345786059,4
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNumber=3,200,30,0.15,10.2811821149,5.335654827333333,4.945527287566667,0.741829093135,5
BEAR B70,rf_ucb,targeted_relink,2,seed,DecisionPolicy=9,200,8,0.04,10.2811821149,1.9599808775,8.3212012374,0.332848049496,6
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNumber=2,200,38,0.19,10.2811821149,9.245444766447369,1.0357373484526313,0.19679009620599996,7
BEAR B70,rf_ucb,targeted_relink,2,seed,DecisionPolicy=7,200,19,0.095,10.2811821149,16.760082994473684,-6.478900879573684,0.0,8
BEAR B70,rf_ucb,targeted_relink,2,seed,DecisionPolicy=8,200,137,0.685,10.2811821149,11.845134674452556,-1.5639525595525559,0.0,9
BEAR B70,rf_ucb,targeted_relink,2,seed,NozzleSize=0.75,200,79,0.395,10.2811821149,19.518907551329118,-9.237725436429118,0.0,10
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNozzle=0,200,79,0.395,10.2811821149,19.518907551329118,-9.237725436429118,0.0,11
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNumber=1,200,52,0.26,10.2811821149,19.61504798644231,-9.33386587154231,0.0,12
BEAR B70,rf_ucb,targeted_relink,2,seed,PrinterNumber=4,200,24,0.12,10.2811821149,17.708397867083335,-7.427215752183335,0.0,13
BEAR B70,rf_ucb,targeted_relink,3,seed,NozzleSize=0.5,200,109,0.545,11.682035211025,4.5469214407339456,7.135113770291054,3.8886370048086247,1
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNozzle=1,200,109,0.545,11.682035211025,4.5469214407339456,7.135113770291054,3.8886370048086247,2
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNumber=5,200,54,0.27,11.682035211025,1.7740612062037036,9.907974004821295,2.67515298130175,3
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNumber=3,200,17,0.085,11.682035211025,1.7723200858823531,9.909715125142647,0.842325785637125,4
BEAR B70,rf_ucb,targeted_relink,3,seed,DecisionPolicy=0,200,20,0.1,11.682035211025,4.2575449315,7.424490279524999,0.7424490279525,5
BEAR B70,rf_ucb,targeted_relink,3,seed,DecisionPolicy=9,200,5,0.025,11.682035211025,1.49844593,10.183589281025,0.254589732025625,6
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNumber=2,200,35,0.175,11.682035211025,10.292174618428572,1.3898605925964276,0.24322560370437482,7
BEAR B70,rf_ucb,targeted_relink,3,seed,DecisionPolicy=7,200,13,0.065,11.682035211025,16.194381737692307,-4.512346526667308,0.0,8
BEAR B70,rf_ucb,targeted_relink,3,seed,DecisionPolicy=8,200,161,0.805,11.682035211025,12.611021674378883,-0.9289864633538834,0.0,9
BEAR B70,rf_ucb,targeted_relink,3,seed,NozzleSize=0.75,200,91,0.455,11.682035211025,20.228490166648353,-8.546454955623354,0.0,10
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNozzle=0,200,91,0.455,11.682035211025,20.228490166648353,-8.546454955623354,0.0,11
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNumber=1,200,84,0.42,11.682035211025,20.015511639940478,-8.333476428915478,0.0,12
BEAR B70,rf_ucb,targeted_relink,3,seed,PrinterNumber=4,200,10,0.05,11.682035211025,16.894920621,-5.2128854099750015,0.0,13
BEAR B70,rf_ucb,targeted_relink,4,seed,NozzleSize=0.5,200,118,0.59,10.65954033105,4.220609738135593,6.4389305929144065,3.7989690498194997,1
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNozzle=1,200,118,0.59,10.65954033105,4.220609738135593,6.4389305929144065,3.7989690498194997,2
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNumber=5,200,56,0.28,10.65954033105,1.7597053780357146,8.899834953014285,2.491953786844,3
BEAR B70,rf_ucb,targeted_relink,4,seed,DecisionPolicy=0,200,29,0.145,10.65954033105,2.24373157275862,8.41580875829138,1.22029226995225,4
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNumber=3,200,27,0.135,10.65954033105,4.119952502407407,6.539587828642593,0.8828443568667501,5
BEAR B70,rf_ucb,targeted_relink,4,seed,DecisionPolicy=9,200,7,0.035,10.65954033105,1.799276165,8.86026416605,0.31010924581175003,6
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNumber=2,200,36,0.18,10.65954033105,9.617780579166666,1.0417597518833333,0.18751675533899997,7
BEAR B70,rf_ucb,targeted_relink,4,seed,DecisionPolicy=7,200,18,0.09,10.65954033105,17.373863056388885,-6.714322725338885,0.0,8
BEAR B70,rf_ucb,targeted_relink,4,seed,DecisionPolicy=8,200,144,0.72,10.65954033105,12.059317125590278,-1.3997767945402781,0.0,9
BEAR B70,rf_ucb,targeted_relink,4,seed,NozzleSize=0.75,200,82,0.41,10.65954033105,19.92531850134146,-9.265778170291462,0.0,10
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNozzle=0,200,82,0.41,10.65954033105,19.92531850134146,-9.265778170291462,0.0,11
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNumber=1,200,62,0.31,10.65954033105,19.90474476080645,-9.245204429756452,0.0,12
BEAR B70,rf_ucb,targeted_relink,4,seed,PrinterNumber=4,200,19,0.095,10.65954033105,17.989030076578945,-7.329489745528946,0.0,13
BEAR B70,rf_ucb,targeted_relink,5,seed,NozzleSize=0.5,200,92,0.46,12.5304319611,4.409437603152174,8.120994357947826,3.735657404656,1
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNozzle=1,200,92,0.46,12.5304319611,4.409437603152174,8.120994357947826,3.735657404656,2
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNumber=5,200,48,0.24,12.5304319611,1.7767016533333333,10.753730307766666,2.580895273864,3
BEAR B70,rf_ucb,targeted_relink,5,seed,DecisionPolicy=0,200,21,0.105,12.5304319611,2.9148207619047617,9.615611199195238,1.0096391759155,4
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNumber=2,200,33,0.165,12.5304319611,9.032246220151515,3.4981857409484842,0.5772006472564999,5
BEAR B70,rf_ucb,targeted_relink,5,seed,DecisionPolicy=9,200,5,0.025,12.5304319611,1.49844593,11.0319860311,0.2757996507775,6
BEAR B70,rf_ucb,targeted_relink,5,seed,DecisionPolicy=7,200,16,0.08,12.5304319611,16.3294903440625,-3.7990583829624995,0.0,7
BEAR B70,rf_ucb,targeted_relink,5,seed,DecisionPolicy=8,200,154,0.77,12.5304319611,14.062939401818182,-1.5325074407181827,0.0,8
BEAR B70,rf_ucb,targeted_relink,5,seed,NozzleSize=0.75,200,108,0.54,12.5304319611,19.448316043796293,-6.917884082696293,0.0,9
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNozzle=0,200,108,0.54,12.5304319611,19.448316043796293,-6.917884082696293,0.0,10
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNumber=1,200,57,0.285,12.5304319611,19.907898115526315,-7.377466154426315,0.0,11
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNumber=3,200,36,0.18,12.5304319611,13.325517350972225,-0.7950853898722254,0.0,12
BEAR B70,rf_ucb,targeted_relink,5,seed,PrinterNumber=4,200,26,0.13,12.5304319611,19.548914245192307,-7.018482284092308,0.0,13
BEAR B70,rf_ucb,targeted_relink,6,seed,NozzleSize=0.5,200,87,0.435,14.216942637325001,4.9810315802873575,9.235911057037644,4.017621309811375,1
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNozzle=1,200,87,0.435,14.216942637325001,4.9810315802873575,9.235911057037644,4.017621309811375,2
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNumber=5,200,43,0.215,14.216942637325001,1.915665850581395,12.301276786743607,2.6447745091498756,3
BEAR B70,rf_ucb,targeted_relink,6,seed,DecisionPolicy=0,200,19,0.095,14.216942637325001,2.779911114210526,11.437031523114475,1.0865179946958752,4
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNumber=2,200,33,0.165,14.216942637325001,9.713598054393941,4.50334458293106,0.7430518561836249,5
BEAR B70,rf_ucb,targeted_relink,6,seed,DecisionPolicy=9,200,6,0.03,14.216942637325001,1.6230948383333335,12.593847798991668,0.37781543396975004,6
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNumber=3,200,20,0.1,14.216942637325001,11.796287877249998,2.420654760075003,0.24206547600750028,7
BEAR B70,rf_ucb,targeted_relink,6,seed,DecisionPolicy=7,200,15,0.075,14.216942637325001,17.426797259,-3.2098546216749995,0.0,8
BEAR B70,rf_ucb,targeted_relink,6,seed,DecisionPolicy=8,200,157,0.785,14.216942637325001,16.004179071974523,-1.7872364346495218,0.0,9
BEAR B70,rf_ucb,targeted_relink,6,seed,NozzleSize=0.75,200,113,0.565,14.216942637325001,21.327776813982304,-7.110834176657303,0.0,10
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNozzle=0,200,113,0.565,14.216942637325001,21.327776813982304,-7.110834176657303,0.0,11
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNumber=1,200,82,0.41,14.216942637325001,22.421226072195125,-8.204283434870124,0.0,12
BEAR B70,rf_ucb,targeted_relink,6,seed,PrinterNumber=4,200,22,0.11,14.216942637325001,16.63635748318182,-2.419414845856817,0.0,13
BEAR B70,rf_ucb,targeted_relink,7,seed,NozzleSize=0.5,200,87,0.435,13.501291677025002,5.433436946494253,8.067854730530748,3.509516807780875,1
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNozzle=1,200,87,0.435,13.501291677025002,5.433436946494253,8.067854730530748,3.509516807780875,2
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNumber=5,200,45,0.225,13.501291677025002,1.964718160111111,11.53657351691389,2.5957290413056255,3
BEAR B70,rf_ucb,targeted_relink,7,seed,DecisionPolicy=0,200,16,0.08,13.501291677025002,3.0542594371875,10.447032239837501,0.8357625791870001,4
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNumber=2,200,32,0.16,13.501291677025002,11.05725404859375,2.4440376284312517,0.3910460205490003,5
BEAR B70,rf_ucb,targeted_relink,7,seed,DecisionPolicy=9,200,5,0.025,13.501291677025002,1.815840103,11.685451574025002,0.2921362893506251,6
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNumber=3,200,23,0.115,13.501291677025002,11.930625229347829,1.5706664476771728,0.18062664148287488,7
BEAR B70,rf_ucb,targeted_relink,7,seed,DecisionPolicy=7,200,17,0.085,13.501291677025002,18.009598760294114,-4.508307083269113,0.0,8
BEAR B70,rf_ucb,targeted_relink,7,seed,DecisionPolicy=8,200,161,0.805,13.501291677025002,14.497121430962734,-0.9958297539377323,0.0,9
BEAR B70,rf_ucb,targeted_relink,7,seed,NozzleSize=0.75,200,113,0.565,13.501291677025002,19.712825850088496,-6.2115341730634945,0.0,10
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNozzle=0,200,113,0.565,13.501291677025002,19.712825850088496,-6.2115341730634945,0.0,11
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNumber=1,200,78,0.39,13.501291677025002,20.385494981025644,-6.884203304000643,0.0,12
BEAR B70,rf_ucb,targeted_relink,7,seed,PrinterNumber=4,200,22,0.11,13.501291677025002,17.888222720454543,-4.386931043429541,0.0,13
BEAR B70,rf_ucb,targeted_relink,8,seed,NozzleSize=0.5,200,86,0.43,12.893875212000003,5.018328387093024,7.875546824906979,3.386485134710001,1
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNozzle=1,200,86,0.43,12.893875212000003,5.018328387093024,7.875546824906979,3.386485134710001,2
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNumber=5,200,42,0.21,12.893875212000003,1.9848739016666663,10.909001310333336,2.2908902751700007,3
BEAR B70,rf_ucb,targeted_relink,8,seed,DecisionPolicy=0,200,17,0.085,12.893875212000003,3.3294005564705884,9.564474655529414,0.8129803457200003,4
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNumber=2,200,34,0.17,12.893875212000003,9.530474851617647,3.3634003603823555,0.5717780612650004,5
BEAR B70,rf_ucb,targeted_relink,8,seed,DecisionPolicy=9,200,7,0.035,12.893875212000003,2.1457826435714287,10.748092568428575,0.3761832398950002,6
BEAR B70,rf_ucb,targeted_relink,8,seed,DecisionPolicy=7,200,15,0.075,12.893875212000003,16.594352332333337,-3.7004771203333338,0.0,7
BEAR B70,rf_ucb,targeted_relink,8,seed,DecisionPolicy=8,200,157,0.785,12.893875212000003,14.334007243757963,-1.44013203175796,0.0,8
BEAR B70,rf_ucb,targeted_relink,8,seed,NozzleSize=0.75,200,114,0.57,12.893875212000003,18.8350772027193,-5.941201990719298,0.0,9
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNozzle=0,200,114,0.57,12.893875212000003,18.8350772027193,-5.941201990719298,0.0,10
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNumber=1,200,66,0.33,12.893875212000003,19.86439621712121,-6.970521005121208,0.0,11
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNumber=3,200,37,0.185,12.893875212000003,12.975357626351348,-0.08148241435134551,0.0,12
BEAR B70,rf_ucb,targeted_relink,8,seed,PrinterNumber=4,200,21,0.105,12.893875212000003,18.106467193809525,-5.212591981809522,0.0,13
BEAR B70,rf_ucb,targeted_relink,9,seed,NozzleSize=0.5,200,108,0.54,12.12383367095,4.788772306527777,7.335061364422224,3.960933136788001,1
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNozzle=1,200,108,0.54,12.12383367095,4.788772306527777,7.335061364422224,3.960933136788001,2
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNumber=5,200,55,0.275,12.12383367095,2.068755435363636,10.055078235586365,2.7651465147862506,3
BEAR B70,rf_ucb,targeted_relink,9,seed,DecisionPolicy=0,200,23,0.115,12.12383367095,2.4399561602173914,9.683877510732609,1.11364591373425,4
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNumber=2,200,37,0.185,12.12383367095,9.650001867702704,2.473831803247297,0.4576588836007499,5
BEAR B70,rf_ucb,targeted_relink,9,seed,DecisionPolicy=9,200,6,0.03,12.12383367095,1.9143305333333334,10.209503137616668,0.3062850941285,6
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNumber=3,200,21,0.105,12.12383367095,11.656122970714286,0.46771070023571504,0.049109623524750075,7
BEAR B70,rf_ucb,targeted_relink,9,seed,DecisionPolicy=7,200,16,0.08,12.12383367095,16.956426162187498,-4.832592491237497,0.0,8
BEAR B70,rf_ucb,targeted_relink,9,seed,DecisionPolicy=8,200,151,0.755,12.12383367095,13.73634425976821,-1.6125105888182087,0.0,9
BEAR B70,rf_ucb,targeted_relink,9,seed,NozzleSize=0.75,200,92,0.46,12.12383367095,20.734557881358693,-8.610724210408693,0.0,10
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNozzle=0,200,92,0.46,12.12383367095,20.734557881358693,-8.610724210408693,0.0,11
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNumber=1,200,67,0.335,12.12383367095,20.544266190597014,-8.420432519647013,0.0,12
BEAR B70,rf_ucb,targeted_relink,9,seed,PrinterNumber=4,200,20,0.1,12.12383367095,16.634534949250003,-4.510701278300003,0.0,13
BEAR B70,rf_ucb,clean,all,aggregate,PrinterNumber=3,2000,709,0.3545,24.556160536504997,22.700689774633286,1.855470761871711,0.6577643850835215,1
BEAR B70,rf_ucb,clean,all,aggregate,PrinterNumber=4,2000,225,0.1125,24.556160536504997,21.377151974266663,3.1790085622383337,0.35763846325181253,2
BEAR B70,rf_ucb,clean,all,aggregate,DecisionPolicy=7,2000,172,0.086,24.556160536504997,20.838845066831393,3.717315469673604,0.3196891303919299,3
BEAR B70,rf_ucb,clean,all,aggregate,NozzleSize=0.5,2000,83,0.0415,24.556160536504997,19.502538760180727,5.05362177632427,0.20972530371745723,4
BEAR B70,rf_ucb,clean,all,aggregate,PrinterNozzle=1,2000,83,0.0415,24.556160536504997,19.502538760180727,5.05362177632427,0.20972530371745723,5
BEAR B70,rf_ucb,clean,all,aggregate,PrinterNumber=2,2000,83,0.0415,24.556160536504997,19.502538760180727,5.05362177632427,0.20972530371745723,6
BEAR B70,rf_ucb,clean,all,aggregate,DecisionPolicy=0,2000,10,0.005,24.556160536504997,29.280715791,-4.724555254495002,0.0,7
BEAR B70,rf_ucb,clean,all,aggregate,DecisionPolicy=8,2000,1818,0.909,24.556160536504997,24.88186609659241,-0.3257055600874139,0.0,8
BEAR B70,rf_ucb,clean,all,aggregate,NozzleSize=0.75,2000,1917,0.9585,24.556160536504997,24.774966278515915,-0.21880574201091818,0.0,9
BEAR B70,rf_ucb,clean,all,aggregate,PrinterNozzle=0,2000,1917,0.9585,24.556160536504997,24.774966278515915,-0.21880574201091818,0.0,10
BEAR B70,rf_ucb,clean,all,aggregate,PrinterNumber=1,2000,983,0.4915,24.556160536504997,27.048791568148523,-2.4926310316435263,0.0,11
BEAR B70,rf_ucb,random_swap,all,aggregate,PrinterNumber=3,2000,757,0.3785,23.257473702210003,21.635947248031705,1.6215264541782979,0.6137477629064858,1
BEAR B70,rf_ucb,random_swap,all,aggregate,DecisionPolicy=7,2000,205,0.1025,23.257473702210003,19.97644238304878,3.2810313191612224,0.3363057102140253,2
BEAR B70,rf_ucb,random_swap,all,aggregate,PrinterNumber=4,2000,277,0.1385,23.257473702210003,20.990637524711193,2.26683617749881,0.3139568105835852,3
BEAR B70,rf_ucb,random_swap,all,aggregate,NozzleSize=0.5,2000,105,0.0525,23.257473702210003,18.28903699757143,4.968436704638574,0.2608429269935251,4
BEAR B70,rf_ucb,random_swap,all,aggregate,PrinterNozzle=1,2000,105,0.0525,23.257473702210003,18.28903699757143,4.968436704638574,0.2608429269935251,5
BEAR B70,rf_ucb,random_swap,all,aggregate,PrinterNumber=2,2000,105,0.0525,23.257473702210003,18.28903699757143,4.968436704638574,0.2608429269935251,6
BEAR B70,rf_ucb,random_swap,all,aggregate,DecisionPolicy=0,2000,7,0.0035,23.257473702210003,27.798798142857144,-4.541324440647141,0.0,7
BEAR B70,rf_ucb,random_swap,all,aggregate,DecisionPolicy=8,2000,1788,0.894,23.257473702210003,23.615875351730985,-0.35840164952098164,0.0,8
BEAR B70,rf_ucb,random_swap,all,aggregate,NozzleSize=0.75,2000,1895,0.9475,23.257473702210003,23.53276966737467,-0.27529596516466626,0.0,9
BEAR B70,rf_ucb,random_swap,all,aggregate,PrinterNozzle=0,2000,1895,0.9475,23.257473702210003,23.53276966737467,-0.27529596516466626,0.0,10
BEAR B70,rf_ucb,random_swap,all,aggregate,PrinterNumber=1,2000,861,0.4305,23.257473702210003,26.01832736186992,-2.760853659659915,0.0,11
BEAR B70,rf_ucb,targeted_relink,all,aggregate,NozzleSize=0.5,2000,990,0.495,12.300908780974998,4.659427691994949,7.641481088980049,3.7825331390451242,1
BEAR B70,rf_ucb,targeted_relink,all,aggregate,PrinterNozzle=1,2000,990,0.495,12.300908780974998,4.659427691994949,7.641481088980049,3.7825331390451242,2
BEAR B70,rf_ucb,targeted_relink,all,aggregate,PrinterNumber=5,2000,500,0.25,12.300908780974998,1.88724319501,10.413665585965,2.60341639649125,3
BEAR B70,rf_ucb,targeted_relink,all,aggregate,DecisionPolicy=0,2000,219,0.1095,12.300908780974998,2.8428895338356166,9.458019247139381,1.0356531075617623,4
BEAR B70,rf_ucb,targeted_relink,all,aggregate,PrinterNumber=2,2000,338,0.169,12.300908780974998,9.803596313949704,2.497312467025294,0.4220458069272747,5
