dataset,run_dir,model,detection_round,threshold,mode,seed,candidate_count,candidate_target_count,candidate_target_prevalence,cumulative_selected_count,cumulative_target_count,cumulative_target_fraction,concentration_ratio,flagged,is_target_mode
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,random_swap,9,45420,240,0.005284015852047556,200,0,0.0,0.0,False,False
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,0,45420,185,0.004073095552619991,200,55,0.275,67.51621621621622,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,1,45420,219,0.004821664464993395,200,21,0.105,21.776712328767122,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,2,45420,239,0.005261999119330691,200,82,0.41,77.91715481171548,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,3,45420,170,0.003742844561867019,200,70,0.35,93.51176470588234,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,4,45420,216,0.0047556142668428005,200,24,0.12,25.233333333333334,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,5,45420,213,0.004689564068692206,200,27,0.135,28.787323943661974,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,6,45420,200,0.004403346543372964,200,40,0.2,45.42,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,7,45420,221,0.004865697930427125,200,19,0.095,19.52443438914027,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,8,45420,191,0.0042051959489211805,200,50,0.25,59.450261780104704,True,True
b19_gfp_greedy_mlp,runs/20260529T115315Z_b19-gfp-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-tabm-10seed-80ep,mlp,1,0.9502092050209205,targeted_swap,9,45420,161,0.0035446939674152354,200,79,0.395,111.43416149068324,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,0,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,1,2346,54,0.023017902813299233,100,1,0.01,0.43444444444444447,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,2,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,3,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,4,2346,54,0.023017902813299233,100,1,0.01,0.43444444444444447,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,5,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,6,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,7,2346,53,0.022591645353793693,100,3,0.03,1.3279245283018866,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,8,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,clean,9,2346,54,0.023017902813299233,100,1,0.01,0.43444444444444447,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,0,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,1,2346,54,0.023017902813299233,100,1,0.01,0.43444444444444447,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,2,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,3,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,4,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,5,2346,54,0.023017902813299233,100,0,0.0,0.0,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,6,2346,53,0.022591645353793693,100,1,0.01,0.44264150943396224,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,7,2346,53,0.022591645353793693,100,2,0.02,0.8852830188679245,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,8,2346,52,0.02216538789428815,100,2,0.02,0.9023076923076924,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,random_swap,9,2346,54,0.023017902813299233,100,2,0.02,0.8688888888888889,False,False
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,0,2346,15,0.00639386189258312,100,39,0.39,60.996,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,1,2346,17,0.007246376811594203,100,37,0.37,51.06,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,2,2346,16,0.0068201193520886615,100,39,0.39,57.18375,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,3,2346,18,0.0076726342710997444,100,36,0.36,46.919999999999995,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,4,2346,16,0.0068201193520886615,100,38,0.38,55.7175,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,5,2346,15,0.00639386189258312,100,40,0.4,62.56,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,6,2346,17,0.007246376811594203,100,37,0.37,51.06,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,7,2346,15,0.00639386189258312,100,39,0.39,60.996,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,8,2346,17,0.007246376811594203,100,37,0.37,51.06,True,True
b25_materials_epsilon_greedy_mlp,runs/20260530T041543Z_b25-materials-epsgreedy20-disttrigger-dim32-s001-25swap-bg1024-mlp-10seed-80ep,mlp,1,1.3279245283018866,targeted_swap,9,2346,16,0.0068201193520886615,100,38,0.38,55.7175,True,True
